Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Loan_Purpose,Origination_Date,Credit_Score,Interest_Rate,Loan_Term_Months,Monthly_Installment,Number_of_Active_Loans,Total_Debt,Debt_to_Income,Loan_to_Income,Previous_Defaults,Days_Past_Due,Payment_History_Ratio,Credit_Utilization,Collateral_Type,Default_Flag,Loan_Status
LOAN_06244,CUST_00906,Mortgage,39400.59,Investment Property,2024-10-02,552,9.11,180,402.21,1,66785.99,0.2863,2.3376,0,15,0.9801,0.4857,Commercial Property,0,Grace Period
LOAN_06245,CUST_09968,Personal,9756.43,Relocation,2022-07-25,600,8.42,60,199.79,1,16949.27,0.1494,0.6081,1,20,0.8528,0.1596,Savings Account,0,Late (16-30 days)
LOAN_06246,CUST_01034,Auto,92417.49,Commercial Vehicle,2016-06-07,600,8.21,72,1629.87,2,93478.22,0.7268,1.7172,0,0,0.9534,0.1779,Used Vehicle,0,Fully Paid
LOAN_06247,CUST_04436,Consumer,2022.57,Retail Financing,2025-04-19,498,9.8,18,121.28,3,2600.56,0.7271,0.3368,1,18,0.8052,0.5152,Electronics,0,Late (16-30 days)
LOAN_06248,CUST_09673,Personal,26098.72,Other Personal,2025-01-16,571,8.97,24,1191.95,2,30638.02,0.9221,0.8413,0,13,0.9826,0.277,Savings Account,0,Grace Period
LOAN_06249,CUST_09427,Auto,24068.26,Motorcycle,2024-02-18,630,8.08,36,755.1,1,37891.78,0.2522,0.67,0,0,0.9755,0.25,Used Vehicle,1,Default
LOAN_06250,CUST_06511,Auto,45522.05,Car Repair,2021-06-27,621,7.75,48,1105.99,3,45882.64,1.5,1.8633,1,15,0.8621,0.1791,Motorcycle,0,Grace Period
LOAN_06251,CUST_05924,Consumer,7442.68,Subscription,2025-02-22,545,8.31,24,337.67,2,15277.32,0.2856,0.2623,0,8,1.0,0.6851,Electronics,0,Grace Period
LOAN_06252,CUST_00652,Mortgage,138145.95,Primary Residence,2025-05-31,614,7.86,240,1143.5,1,168405.36,0.656,6.6041,1,30,0.832,0.0997,Land,0,Late (16-30 days)
LOAN_06253,CUST_01936,Consumer,12358.48,Travel Package,2025-01-08,648,6.96,18,725.03,2,27336.23,1.0465,0.7432,0,4,1.0,0.0971,Furniture,1,Default
LOAN_06254,CUST_06439,Personal,2413.49,Emergency Fund,2021-01-11,559,8.2,60,49.17,1,2922.68,0.0853,0.3489,1,32,0.768,0.1041,None,0,Late (31-90 days)
LOAN_06255,CUST_01539,Mortgage,97708.01,Home Construction,2014-04-08,596,8.5,360,751.29,1,143696.72,0.3676,3.9839,0,17,0.9941,0.2062,Land,0,Late (16-30 days)
LOAN_06256,CUST_04262,Consumer,2806.2,Furniture,2024-11-06,473,10.65,36,91.41,1,4917.64,0.1892,0.484,2,23,0.7291,0.6757,None,0,Late (16-30 days)
LOAN_06257,CUST_09900,Personal,32727.92,Medical Expenses,2023-02-11,602,7.95,24,1479.45,3,78950.06,1.4767,0.9074,1,26,0.86,0.25,Fixed Deposit,0,Late (16-30 days)
LOAN_06258,CUST_03789,Personal,77111.42,Medical Expenses,2024-02-25,622,6.99,24,3452.13,1,160714.45,0.6344,1.1808,0,2,0.9661,0.2391,Savings Account,1,Default
LOAN_06259,CUST_02060,Personal,31212.4,Home Improvement,2022-11-19,554,7.97,12,2714.68,1,41160.42,1.0202,0.9775,0,6,0.9565,0.2936,Jewelry,1,Default
LOAN_06260,CUST_07673,Personal,21133.66,Legal Fees,2018-05-14,644,6.53,24,941.71,4,48737.52,1.5,0.8693,0,0,1.0,0.2529,Savings Account,0,Current
LOAN_06261,CUST_08061,Mortgage,58387.71,Primary Residence,2022-05-09,513,9.31,180,603.02,1,81566.53,0.6058,4.8883,0,26,0.9391,0.6399,Land,0,Late (16-30 days)
LOAN_06262,CUST_08471,Auto,23899.45,Car Refinance,2025-05-19,614,6.88,72,406.09,3,51327.29,0.5337,0.8724,0,2,1.0,0.393,New Vehicle,0,Grace Period
LOAN_06263,CUST_01678,Consumer,6954.36,Furniture,2024-08-10,541,10.13,6,1193.55,4,17073.95,1.5,0.4107,0,4,0.9816,0.9299,None,0,Grace Period
LOAN_06264,CUST_06438,Consumer,2479.72,Appliances,2022-11-12,573,8.49,6,423.58,3,5846.75,1.5,0.3656,1,21,0.8835,0.3278,None,0,Late (16-30 days)
LOAN_06265,CUST_00306,Personal,8033.53,Medical Expenses,2024-11-06,472,11.06,12,710.24,1,18569.56,1.2699,1.197,0,21,0.9586,0.6286,Jewelry,1,Default
LOAN_06266,CUST_03448,Auto,55873.18,Car Repair,2024-09-12,571,7.82,24,2522.41,1,70237.71,1.0172,1.8776,0,22,0.9483,0.1914,Used Vehicle,0,Late (16-30 days)
LOAN_06267,CUST_05906,Auto,7771.47,Car Refinance,2019-12-09,535,9.12,36,247.56,1,12332.32,0.5363,1.403,1,19,0.8667,0.5007,Used Vehicle,1,Default
LOAN_06268,CUST_01885,Personal,100302.25,Relocation,2025-05-12,682,6.9,36,3092.46,4,103917.53,1.5,1.0554,1,9,0.8911,0.2403,Savings Account,0,Grace Period
LOAN_06269,CUST_07912,Personal,30576.89,Medical Expenses,2024-05-04,588,8.76,36,968.93,3,54045.45,1.5,1.4685,1,26,0.808,0.1418,Savings Account,0,Late (16-30 days)
LOAN_06270,CUST_03763,Personal,23689.71,Legal Fees,2025-05-31,635,6.91,48,566.29,1,33976.18,0.1396,0.4865,0,0,1.0,0.604,Savings Account,0,Current
LOAN_06271,CUST_08279,Consumer,11033.94,Electronics Purchase,2025-05-25,591,8.09,18,653.0,2,24850.58,0.2599,0.183,0,31,0.9002,0.1674,None,1,Late (31-90 days)
LOAN_06272,CUST_06420,Personal,4800.56,Legal Fees,2024-10-25,647,6.21,60,93.28,2,8266.61,0.1131,0.2426,0,0,0.9721,0.2991,Savings Account,0,Fully Paid
LOAN_06273,CUST_06951,Consumer,500.0,Travel Package,2025-01-17,465,11.29,12,44.26,1,1175.36,0.4785,0.4505,0,12,0.9185,0.5425,Furniture,0,Grace Period
LOAN_06274,CUST_08331,Consumer,3195.63,Electronics Purchase,2024-12-17,568,8.54,12,278.78,3,5972.79,1.4245,0.4536,0,6,0.9777,0.5175,Furniture,0,Grace Period
LOAN_06275,CUST_08685,Auto,82561.19,Commercial Vehicle,2024-04-23,635,7.37,24,3710.34,2,103667.54,1.2531,1.1618,0,3,1.0,0.3084,Motorcycle,0,Grace Period
LOAN_06276,CUST_04815,Personal,4311.92,Legal Fees,2022-11-22,483,10.03,60,91.68,1,4388.35,0.2352,0.9219,0,8,0.9535,0.6561,Savings Account,0,Grace Period
LOAN_06277,CUST_04590,Consumer,29721.32,Appliances,2023-04-10,612,7.0,24,1330.7,4,44788.75,1.0102,0.4701,0,4,0.9823,0.2123,Furniture,0,Grace Period
LOAN_06278,CUST_02349,Consumer,1585.67,Electronics Purchase,2025-05-18,505,10.2,18,95.38,2,2301.37,1.0247,0.7098,0,0,1.0,0.4912,Electronics,0,Current
LOAN_06279,CUST_02148,Auto,80408.32,Commercial Vehicle,2020-09-18,656,6.41,36,2461.14,1,155535.53,0.6542,1.7812,0,0,0.9886,0.1787,Motorcycle,0,Current
LOAN_06280,CUST_06872,Mortgage,151876.51,Home Construction,2020-07-28,677,5.44,180,1236.13,4,369598.47,0.8844,2.2637,0,3,0.9778,0.235,Residential Property,1,Default
LOAN_06281,CUST_05872,Personal,10080.35,Emergency Fund,2024-12-06,556,9.38,48,252.67,1,23376.42,0.3815,1.2683,2,57,0.6772,0.5271,None,0,Late (31-90 days)
LOAN_06282,CUST_00710,Auto,52610.64,New Car Purchase,2023-12-22,555,9.79,60,1112.39,2,112377.01,1.0132,1.9967,0,7,0.9965,0.4732,New Vehicle,0,Grace Period
LOAN_06283,CUST_03463,Consumer,1237.48,Appliances,2025-01-07,542,9.16,12,108.31,1,2136.35,0.4568,0.4349,1,26,0.8733,0.8376,Furniture,0,Late (16-30 days)
LOAN_06284,CUST_05534,Auto,10454.66,Used Car Purchase,2025-05-14,565,9.06,48,260.46,5,15381.13,1.5,1.6686,1,27,0.7809,0.3961,New Vehicle,0,Late (16-30 days)
LOAN_06285,CUST_04591,Auto,20303.67,Motorcycle,2024-10-05,595,8.03,24,918.56,3,25085.42,1.5,1.4993,2,24,0.7283,0.2533,New Vehicle,0,Late (16-30 days)
LOAN_06286,CUST_06172,Mortgage,107175.51,Refinance,2023-06-29,539,9.02,120,1358.81,1,242893.91,0.4674,3.0724,0,20,0.934,0.5276,Commercial Property,0,Late (16-30 days)
LOAN_06287,CUST_03387,Mortgage,75731.27,Primary Residence,2024-12-21,551,8.2,360,566.28,1,159528.21,0.5094,5.6774,0,1,1.0,0.0996,Land,1,Default
LOAN_06288,CUST_08185,Consumer,8579.96,Appliances,2024-04-17,523,10.41,6,1473.72,1,20762.93,1.5,0.754,1,36,0.8445,0.5523,Electronics,0,Late (31-90 days)
LOAN_06289,CUST_02146,Personal,56846.23,Wedding,2017-01-26,579,7.95,60,1151.28,1,91644.09,0.223,0.9174,2,16,0.7798,0.2136,Fixed Deposit,1,Default
LOAN_06290,CUST_08627,Personal,36991.32,Vacation,2023-11-01,589,7.32,12,3206.2,5,86104.3,1.5,1.449,0,3,0.9463,0.2332,None,1,Default
LOAN_06291,CUST_06599,Consumer,6792.43,Subscription,2024-10-12,549,8.38,12,592.06,2,14332.89,0.893,0.4269,1,25,0.8325,0.7515,Furniture,0,Late (16-30 days)
LOAN_06292,CUST_05517,Mortgage,234009.67,Second Home,2023-12-07,554,9.25,240,2143.22,1,443669.78,0.8769,7.9792,0,6,0.9855,0.1449,Residential Property,0,Grace Period
LOAN_06293,CUST_02971,Personal,75109.36,Education Fees,2022-12-09,601,7.2,60,1494.35,2,122676.1,0.5641,1.1813,0,7,0.9751,0.4324,Fixed Deposit,0,Grace Period
LOAN_06294,CUST_06493,Auto,11165.58,Car Repair,2025-05-13,506,9.4,72,203.49,4,13761.33,1.2837,1.4674,0,5,1.0,0.3877,Motorcycle,0,Grace Period
LOAN_06295,CUST_03440,Personal,3372.97,Legal Fees,2024-07-27,531,8.73,48,83.5,1,7234.5,0.2587,0.871,1,31,0.8126,0.8869,None,1,Late (31-90 days)
LOAN_06296,CUST_00471,Auto,8072.12,New Car Purchase,2020-10-30,546,8.37,48,198.47,2,10585.03,0.8301,1.4066,0,3,0.9659,0.4185,Used Vehicle,1,Default
LOAN_06297,CUST_08074,Mortgage,55662.47,Refinance,2025-01-19,568,8.83,300,460.65,1,91308.17,0.5421,5.4584,2,24,0.7174,0.4845,Residential Property,1,Default
LOAN_06298,CUST_02795,Personal,16379.1,Vacation,2024-08-17,592,8.33,24,743.25,2,18233.16,0.6295,0.578,0,1,0.9965,0.4924,None,0,Grace Period
LOAN_06299,CUST_09455,Auto,6948.4,Commercial Vehicle,2023-11-16,547,8.49,60,142.52,1,15575.86,0.1432,0.5819,0,3,0.9757,0.3827,Used Vehicle,0,Grace Period
LOAN_06300,CUST_06480,Personal,25158.38,Wedding,2023-07-27,599,7.05,12,2177.45,4,41636.47,1.5,1.0919,0,0,1.0,0.5977,Fixed Deposit,0,Fully Paid
LOAN_06301,CUST_05716,Consumer,4231.89,Electronics Purchase,2025-03-30,530,9.55,6,725.09,2,5977.47,1.4818,0.3603,0,10,0.9677,0.5791,Electronics,0,Grace Period
LOAN_06302,CUST_01253,Auto,24989.15,Car Repair,2018-10-22,611,8.02,48,610.29,2,40782.9,0.8506,1.4512,0,0,1.0,0.3519,Used Vehicle,0,Current
LOAN_06303,CUST_01484,Personal,6640.89,Emergency Fund,2025-03-13,567,8.23,48,162.84,1,10968.62,0.3777,1.2835,0,2,1.0,0.2425,Fixed Deposit,0,Grace Period
LOAN_06304,CUST_04764,Mortgage,216626.87,Primary Residence,2025-02-25,541,8.28,120,2660.44,2,425597.44,1.5,6.9632,0,13,0.9683,0.5873,Residential Property,0,Grace Period
LOAN_06305,CUST_08206,Consumer,25500.83,Retail Financing,2018-12-24,605,8.36,18,1512.32,4,61922.71,1.5,0.6367,0,4,0.9808,0.1396,Electronics,0,Grace Period
LOAN_06306,CUST_03703,Personal,4278.44,Wedding,2025-04-03,613,7.32,12,370.83,1,9410.29,0.2323,0.2234,0,13,0.9464,0.1826,Fixed Deposit,0,Grace Period
LOAN_06307,CUST_06639,Auto,23619.54,Used Car Purchase,2024-11-01,653,7.35,24,1061.26,1,50349.37,0.3831,0.7105,1,18,0.8382,0.1531,Motorcycle,0,Late (16-30 days)
LOAN_06308,CUST_09321,Consumer,7577.74,Subscription,2023-10-23,561,9.31,6,1297.47,2,10269.79,1.3407,0.3262,0,3,0.9457,0.1334,Furniture,0,Grace Period
LOAN_06309,CUST_09243,Auto,88512.98,Used Car Purchase,2024-06-15,576,8.74,24,4033.14,1,107689.43,1.0178,1.8615,0,0,1.0,0.3324,Motorcycle,1,Default
LOAN_06310,CUST_00943,Personal,12036.58,Other Personal,2024-04-12,510,9.04,36,382.98,3,25166.68,1.1634,1.0156,0,16,0.907,0.5928,Savings Account,0,Late (16-30 days)
LOAN_06311,CUST_02868,Mortgage,149165.52,Second Home,2023-03-13,579,7.43,120,1765.18,5,300941.9,1.5,4.2504,1,24,0.8069,0.6005,Commercial Property,0,Late (16-30 days)
LOAN_06312,CUST_00893,Auto,31235.43,Commercial Vehicle,2024-05-24,617,7.41,48,753.93,1,75749.81,0.2459,0.8488,0,9,0.9765,0.5828,Motorcycle,0,Grace Period
LOAN_06313,CUST_02203,Auto,27458.64,New Car Purchase,2021-05-15,609,7.67,48,666.1,1,40105.97,0.3551,1.22,0,4,0.9677,0.1847,Motorcycle,0,Grace Period
LOAN_06314,CUST_07401,Auto,44962.25,Motorcycle,2022-05-09,603,7.41,36,1396.75,2,87957.63,0.9199,1.2338,1,12,0.8289,0.4629,Motorcycle,1,Default
LOAN_06315,CUST_00063,Auto,6066.03,Car Repair,2025-05-31,493,10.93,72,115.24,2,14232.82,0.8585,1.8829,3,54,0.5723,0.7485,Motorcycle,1,Late (31-90 days)
LOAN_06316,CUST_04491,Mortgage,74363.7,Refinance,2021-05-31,574,8.56,300,601.81,2,154026.97,0.5644,2.9058,0,22,0.9629,0.2765,Land,0,Late (16-30 days)
LOAN_06317,CUST_02035,Personal,57391.07,Vacation,2014-07-08,590,8.28,48,1408.64,1,83188.95,0.3705,1.2581,0,0,1.0,0.0589,Fixed Deposit,0,Fully Paid
LOAN_06318,CUST_08707,Consumer,2262.98,Furniture,2025-01-27,519,10.16,36,73.19,2,3884.13,0.4041,0.5207,0,7,0.9765,0.5245,None,0,Grace Period
LOAN_06319,CUST_01323,Auto,35808.09,New Car Purchase,2024-07-31,536,9.37,60,749.76,1,67294.43,0.4171,1.6601,0,4,0.9918,0.3833,Used Vehicle,0,Grace Period
LOAN_06320,CUST_02081,Personal,14323.5,Vacation,2022-07-16,532,8.54,24,651.35,1,34398.43,0.5601,1.0264,0,0,1.0,0.3467,Fixed Deposit,0,Fully Paid
LOAN_06321,CUST_01213,Personal,20483.55,Wedding,2021-01-04,583,7.98,12,1781.64,2,38818.31,1.4913,0.7144,1,24,0.8019,0.2715,Savings Account,0,Late (16-30 days)
LOAN_06322,CUST_07570,Consumer,500.0,Subscription,2025-03-24,545,8.85,12,43.69,1,759.04,0.5243,0.5,1,19,0.8666,0.4119,Electronics,1,Default
LOAN_06323,CUST_09702,Consumer,500.0,Travel Package,2025-05-03,484,10.73,18,30.2,2,1118.93,0.551,0.3802,0,26,0.8884,0.5301,None,0,Late (16-30 days)
LOAN_06324,CUST_02002,Auto,120537.51,Car Refinance,2023-06-17,607,7.35,48,2906.03,1,240318.34,0.4798,1.6585,0,6,0.9388,0.0849,New Vehicle,1,Default
LOAN_06325,CUST_08203,Auto,17696.49,Motorcycle,2024-02-02,599,8.27,36,556.75,2,25255.61,0.7493,0.9924,0,1,0.9925,0.1786,Used Vehicle,0,Grace Period
LOAN_06326,CUST_01153,Mortgage,60311.35,Refinance,2025-01-28,571,9.08,120,766.61,2,143971.52,1.5,5.6603,0,4,0.9536,0.0481,Residential Property,0,Grace Period
LOAN_06327,CUST_09810,Personal,11280.4,Education Fees,2024-09-20,594,8.98,12,986.38,1,19394.59,0.6218,0.5926,0,2,1.0,0.4704,Savings Account,0,Grace Period
LOAN_06328,CUST_05890,Personal,8939.99,Legal Fees,2022-02-15,541,9.61,36,286.83,1,10500.19,0.5602,1.455,0,6,1.0,0.4084,Fixed Deposit,0,Grace Period
LOAN_06329,CUST_05276,Personal,7723.22,Vacation,2019-07-27,535,9.73,36,248.23,1,18336.49,0.3912,1.0143,2,57,0.6277,0.67,Fixed Deposit,0,Late (31-90 days)
LOAN_06330,CUST_06028,Personal,21446.4,Debt Consolidation,2021-08-19,558,9.68,24,986.48,1,32124.97,0.502,0.9095,0,0,0.9629,0.3377,Jewelry,1,Default
LOAN_06331,CUST_05077,Mortgage,224210.4,Land Purchase,2023-04-05,610,7.1,120,2614.84,2,393768.36,1.5,5.9671,0,1,0.9477,0.346,Residential Property,1,Default
LOAN_06332,CUST_08857,Mortgage,63557.83,Refinance,2024-06-20,520,9.09,240,575.53,4,138376.65,1.5,7.3992,0,0,0.9851,0.4274,Residential Property,0,Current
LOAN_06333,CUST_01446,Mortgage,125541.57,Land Purchase,2025-01-19,628,7.37,180,1154.53,2,129569.45,1.2363,5.6015,0,0,0.9657,0.5931,Land,1,Default
LOAN_06334,CUST_09153,Mortgage,220122.6,Investment Property,2023-02-20,613,8.06,300,1707.7,4,307855.97,1.5,5.8867,0,2,1.0,0.3259,Land,0,Grace Period
LOAN_06335,CUST_03259,Personal,59165.31,Education Fees,2025-05-30,651,6.01,24,2622.51,1,147733.19,0.6468,1.2161,0,4,1.0,0.1202,Savings Account,0,Grace Period
LOAN_06336,CUST_08511,Personal,1787.04,Relocation,2025-05-30,550,9.52,60,37.55,3,3360.3,0.4329,0.5723,1,30,0.8465,0.3634,None,0,Late (16-30 days)
LOAN_06337,CUST_03997,Auto,2467.15,Used Car Purchase,2025-01-31,529,10.39,72,46.19,1,3724.82,0.3657,1.6276,0,6,1.0,0.3776,Motorcycle,0,Grace Period
LOAN_06338,CUST_08276,Mortgage,139781.16,Primary Residence,2024-09-23,607,6.96,120,1620.1,1,212664.56,1.0389,7.4694,0,5,0.9428,0.0951,Commercial Property,0,Grace Period
LOAN_06339,CUST_00646,Mortgage,46469.8,Land Purchase,2017-07-23,565,8.25,180,450.82,2,101631.85,1.5,7.8966,2,54,0.6437,0.2274,Land,0,Late (31-90 days)
LOAN_06340,CUST_02610,Mortgage,96458.38,Home Construction,2024-02-27,541,9.16,120,1230.26,3,159475.16,1.5,6.9686,1,27,0.8154,0.489,Land,0,Late (16-30 days)
LOAN_06341,CUST_03804,Auto,17431.26,Car Repair,2024-12-09,584,8.49,60,357.54,2,21044.8,0.8757,1.7789,1,21,0.8139,0.0402,Motorcycle,0,Late (16-30 days)
LOAN_06342,CUST_04590,Auto,37045.28,Commercial Vehicle,2023-10-13,605,8.51,36,1169.6,2,88789.16,0.444,0.5859,1,29,0.8639,0.3,Motorcycle,0,Late (16-30 days)
LOAN_06343,CUST_05383,Personal,14572.38,Wedding,2023-07-07,618,7.72,60,293.53,3,23725.29,0.6319,0.8715,0,2,1.0,0.187,Jewelry,0,Grace Period
LOAN_06344,CUST_01920,Personal,500.0,Medical Expenses,2025-01-17,528,10.18,36,16.18,2,878.66,0.3549,0.457,0,0,0.9786,0.4144,None,0,Current
LOAN_06345,CUST_03473,Mortgage,69326.75,Investment Property,2023-04-01,522,9.1,120,881.96,2,150623.44,1.5,5.48,1,27,0.8589,0.8541,Commercial Property,0,Late (16-30 days)
LOAN_06346,CUST_04370,Auto,6937.01,Motorcycle,2024-11-11,538,9.33,48,173.72,2,9929.36,0.6758,1.1244,1,48,0.7283,0.4847,Used Vehicle,1,Late (31-90 days)
LOAN_06347,CUST_08892,Auto,27796.85,Commercial Vehicle,2023-04-23,635,6.98,72,473.64,1,32887.77,0.1474,0.7208,0,2,0.9713,0.2725,Motorcycle,0,Grace Period
LOAN_06348,CUST_07387,Auto,1549.06,Motorcycle,2025-01-06,527,9.67,60,32.66,1,2210.94,0.3919,1.5491,0,8,0.9964,0.4329,New Vehicle,0,Grace Period
LOAN_06349,CUST_07991,Auto,84286.54,Car Refinance,2009-11-10,664,6.1,36,2567.98,2,107667.71,1.1856,1.6214,0,2,1.0,0.1122,Motorcycle,0,Grace Period
LOAN_06350,CUST_06038,Auto,18283.01,Car Repair,2025-02-20,595,7.01,36,564.61,2,35965.96,1.1336,1.5294,0,2,0.9485,0.2058,Used Vehicle,0,Grace Period
LOAN_06351,CUST_02223,Auto,27975.87,Car Refinance,2006-08-21,595,7.18,24,1254.84,4,54813.91,1.5,1.3832,0,0,0.9883,0.3302,Motorcycle,0,Current
LOAN_06352,CUST_02959,Consumer,26254.89,Furniture,2020-08-06,562,9.47,12,2301.76,1,31311.73,0.7463,0.7094,1,34,0.7665,0.5231,None,1,Late (31-90 days)
LOAN_06353,CUST_08011,Personal,13626.8,Other Personal,2020-08-18,569,8.7,60,280.89,1,19301.25,0.1535,0.6206,0,8,0.9488,0.257,Fixed Deposit,0,Grace Period
LOAN_06354,CUST_02925,Consumer,549.25,Furniture,2023-01-15,564,8.98,24,25.09,1,837.97,0.1764,0.3218,0,9,0.9764,0.229,Furniture,0,Grace Period
LOAN_06355,CUST_07797,Auto,2630.71,Car Repair,2024-09-17,552,8.74,48,65.14,2,4093.71,0.6,1.0096,0,1,1.0,0.1237,Motorcycle,0,Grace Period
LOAN_06356,CUST_00079,Personal,8308.38,Home Improvement,2024-10-19,555,8.46,12,724.5,1,17297.88,0.4838,0.4624,0,7,0.9339,0.388,None,0,Grace Period
LOAN_06357,CUST_07779,Personal,7752.41,Education Fees,2025-05-14,542,9.14,12,678.46,2,7979.13,1.5,0.9008,0,5,0.9966,0.5003,Savings Account,0,Grace Period
LOAN_06358,CUST_07429,Personal,19197.71,Home Improvement,2023-04-02,566,8.87,24,875.9,2,42903.88,1.3652,1.2467,0,1,0.9746,0.3832,Fixed Deposit,0,Grace Period
LOAN_06359,CUST_08275,Consumer,1103.23,Furniture,2025-02-12,555,7.94,6,188.15,1,2556.79,1.2824,0.6266,1,15,0.8111,0.0863,Furniture,0,Grace Period
LOAN_06360,CUST_07614,Auto,11803.22,New Car Purchase,2025-04-03,546,9.52,24,542.05,1,20134.83,0.9768,1.7724,1,12,0.8642,0.4641,Motorcycle,0,Grace Period
LOAN_06361,CUST_02282,Auto,64049.91,Motorcycle,2025-02-23,634,7.68,24,2887.47,3,108297.17,1.4639,0.902,0,0,1.0,0.1815,Motorcycle,1,Default
LOAN_06362,CUST_09978,Consumer,500.0,Retail Financing,2020-08-19,472,10.66,12,44.11,3,873.18,1.5,0.4856,1,44,0.8243,0.6419,Electronics,0,Late (31-90 days)
LOAN_06363,CUST_09445,Personal,45154.86,Legal Fees,2025-02-09,636,6.67,24,2014.95,4,83680.12,1.5,1.0183,0,3,0.9655,0.3483,Jewelry,1,Default
LOAN_06364,CUST_08512,Personal,18471.6,Education Fees,2022-10-29,537,9.33,36,590.23,2,31861.75,1.1209,1.4616,0,4,0.9887,0.4568,Jewelry,0,Grace Period
LOAN_06365,CUST_00410,Mortgage,269419.21,Land Purchase,2020-09-21,627,6.58,360,1717.11,1,420513.18,0.2358,3.0829,0,0,0.996,0.3885,Residential Property,0,Current
LOAN_06366,CUST_09715,Consumer,6054.24,Appliances,2025-03-16,499,10.3,12,533.11,1,9265.58,0.4957,0.4691,3,42,0.5905,0.8042,None,1,Late (31-90 days)
LOAN_06367,CUST_08555,Consumer,7389.27,Travel Package,2023-07-25,557,8.86,18,439.91,2,13749.19,0.4527,0.3168,0,13,0.9939,0.4524,Furniture,0,Grace Period
LOAN_06368,CUST_03944,Auto,2256.26,New Car Purchase,2025-05-20,518,9.34,48,56.51,5,5083.55,1.5,1.1046,0,25,0.9118,0.7299,New Vehicle,0,Late (16-30 days)
LOAN_06369,CUST_03249,Auto,9158.37,Motorcycle,2022-12-12,564,9.61,36,293.84,4,9674.0,1.0779,0.6999,1,10,0.8861,0.7325,Motorcycle,0,Grace Period
LOAN_06370,CUST_02650,Mortgage,101967.26,Land Purchase,2011-08-30,667,6.69,120,1167.7,4,156498.6,1.1952,2.1744,0,0,1.0,0.5353,Residential Property,1,Default
LOAN_06371,CUST_03899,Personal,97693.36,Debt Consolidation,2024-11-20,615,6.84,36,3009.35,4,100130.73,1.5,1.3823,0,13,0.9479,0.1055,None,0,Grace Period
LOAN_06372,CUST_07463,Mortgage,67255.73,Primary Residence,2024-05-06,571,8.43,360,513.81,1,99567.9,0.6268,6.8371,0,11,0.9963,0.1653,Residential Property,0,Grace Period
LOAN_06373,CUST_03163,Mortgage,432683.11,Refinance,2024-02-27,587,8.49,300,3481.17,1,610365.19,0.7298,7.5595,0,0,0.972,0.1291,Commercial Property,0,Current
LOAN_06374,CUST_08820,Auto,29689.9,Used Car Purchase,2024-06-04,545,9.9,48,751.59,1,74091.47,0.3538,1.1648,0,6,1.0,0.4906,Used Vehicle,0,Grace Period
LOAN_06375,CUST_07910,Mortgage,24322.98,Home Construction,2019-09-01,556,8.18,240,206.18,2,27295.51,0.5382,2.6456,0,1,1.0,0.2493,Commercial Property,1,Default
LOAN_06376,CUST_01530,Auto,21059.19,Car Repair,2024-01-20,658,6.42,60,411.26,2,38215.18,0.2575,0.5494,1,15,0.8106,0.4336,New Vehicle,0,Grace Period
LOAN_06377,CUST_00460,Auto,7982.17,Used Car Purchase,2025-05-31,504,10.76,24,371.14,3,15365.22,1.5,1.4541,0,1,1.0,0.3764,Motorcycle,0,Grace Period
LOAN_06378,CUST_04620,Consumer,664.0,Electronics Purchase,2024-12-01,506,9.49,12,58.22,1,1401.75,0.6987,0.664,0,20,0.9733,0.4801,Furniture,0,Late (16-30 days)
LOAN_06379,CUST_05109,Auto,9257.6,Car Repair,2023-11-21,542,10.03,24,427.32,1,14744.27,0.4446,0.8027,1,21,0.8813,0.345,New Vehicle,0,Late (16-30 days)
LOAN_06380,CUST_00672,Mortgage,13979.51,Land Purchase,2024-01-17,504,10.65,240,140.98,3,33954.85,1.3252,3.6501,0,7,0.9675,0.6733,Commercial Property,0,Grace Period
LOAN_06381,CUST_05564,Mortgage,391398.84,Refinance,2021-03-04,670,6.1,120,4365.01,2,757167.91,1.3216,4.9376,0,0,1.0,0.1432,Residential Property,0,Current
LOAN_06382,CUST_04056,Mortgage,83466.84,Land Purchase,2025-03-28,521,9.91,180,892.35,3,168431.34,1.5,4.8605,2,44,0.6535,0.4865,Land,0,Late (31-90 days)
LOAN_06383,CUST_00532,Personal,20844.56,Education Fees,2020-11-06,606,8.54,12,1818.44,4,33516.05,1.5,0.6217,1,29,0.7841,0.226,None,0,Late (16-30 days)
LOAN_06384,CUST_05660,Personal,41492.87,Wedding,2022-11-20,657,6.37,24,1845.91,3,76244.76,1.1438,0.7142,0,1,1.0,0.5849,Fixed Deposit,0,Grace Period
LOAN_06385,CUST_06568,Consumer,9467.97,Electronics Purchase,2024-04-22,588,7.26,12,820.37,2,12333.1,1.4546,0.6995,1,14,0.8434,0.1394,Furniture,0,Grace Period
LOAN_06386,CUST_06826,Auto,85672.72,New Car Purchase,2022-11-05,635,6.88,72,1455.7,1,162037.16,0.3684,1.8066,0,2,0.9894,0.0469,New Vehicle,0,Grace Period
LOAN_06387,CUST_09956,Mortgage,328900.34,Refinance,2024-08-18,633,7.05,120,3827.29,1,493664.55,0.6378,4.5677,0,5,1.0,0.3289,Commercial Property,0,Grace Period
LOAN_06388,CUST_07168,Auto,46335.5,Car Repair,2024-01-25,614,8.25,24,2100.92,1,110826.43,0.5125,0.9419,0,7,0.9371,0.5586,Used Vehicle,0,Grace Period
